exams,probability,instance_seed,solver_seed,solver,slots,time,max_time
25,0.8,14,10,code1,-1,60.000001,60
25,0.8,14,10,code2,-1,60.000001,60
25,0.8,14,11,code1,-1,60.000001,60
25,0.8,14,11,code2,-1,60.000001,60
25,0.8,14,12,code1,-1,60.000001,60
25,0.8,14,12,code2,-1,60.000001,60
25,0.8,14,13,code1,-1,60.000001,60
25,0.8,14,13,code2,-1,60.000001,60
25,0.8,14,14,code1,11,46.385715,60
25,0.8,14,14,code2,11,48.785587,60
25,0.8,14,15,code1,-1,60.000001,60
25,0.8,14,15,code2,-1,60.000001,60
25,0.8,14,16,code1,-1,60.000001,60
25,0.8,14,16,code2,-1,60.000001,60
25,0.8,14,17,code1,-1,60.000001,60
25,0.8,14,17,code2,-1,60.000001,60
2,0.2,10,10,code1,1,0.000002,60
2,0.2,10,10,code2,1,0.000003,60
2,0.2,10,11,code1,1,0.000003,60
2,0.2,10,11,code2,1,0.000002,60
2,0.2,10,12,code1,1,0.000002,60
2,0.2,10,12,code2,1,0.000002,60
2,0.2,10,13,code1,1,0.000002,60
2,0.2,10,13,code2,1,0.000004,60
2,0.2,10,14,code1,1,0.000003,60
2,0.2,10,14,code2,1,0.000003,60
2,0.2,10,15,code1,1,0.000003,60
2,0.2,10,15,code2,1,0.000002,60
2,0.2,10,16,code1,1,0.000003,60
2,0.2,10,16,code2,1,0.000002,60
2,0.2,10,17,code1,1,0.000004,60
2,0.2,10,17,code2,1,0.000003,60
2,0.2,11,10,code1,1,0.000003,60
2,0.2,11,10,code2,1,0.000002,60
2,0.2,11,11,code1,1,0.000002,60
2,0.2,11,11,code2,1,0.000002,60
2,0.2,11,12,code1,1,0.000003,60
2,0.2,11,12,code2,1,0.000002,60
2,0.2,11,13,code1,1,0.000002,60
2,0.2,11,13,code2,1,0.000003,60
2,0.2,11,14,code1,1,0.000002,60
2,0.2,11,14,code2,1,0.000003,60
2,0.2,11,15,code1,1,0.000002,60
2,0.2,11,15,code2,1,0.000002,60
2,0.2,11,16,code1,1,0.000003,60
2,0.2,11,16,code2,1,0.000002,60
2,0.2,11,17,code1,1,0.000003,60
2,0.2,11,17,code2,1,0.000003,60
2,0.2,12,10,code1,1,0.000003,60
2,0.2,12,10,code2,1,0.000003,60
2,0.2,12,11,code1,1,0.000003,60
2,0.2,12,11,code2,1,0.000003,60
2,0.2,12,12,code1,1,0.000002,60
2,0.2,12,12,code2,1,0.000003,60
2,0.2,12,13,code1,1,0.000003,60
2,0.2,12,13,code2,1,0.000002,60
2,0.2,12,14,code1,1,0.000003,60
2,0.2,12,14,code2,1,0.000002,60
2,0.2,12,15,code1,1,0.000002,60
2,0.2,12,15,code2,1,0.000002,60
2,0.2,12,16,code1,1,0.000002,60
2,0.2,12,16,code2,1,0.000002,60
2,0.2,12,17,code1,1,0.000002,60
2,0.2,12,17,code2,1,0.000002,60
2,0.2,13,10,code1,1,0.000002,60
2,0.2,13,10,code2,1,0.000003,60
2,0.2,13,11,code1,1,0.000003,60
2,0.2,13,11,code2,1,0.000002,60
2,0.2,13,12,code1,1,0.000002,60
2,0.2,13,12,code2,1,0.000003,60
2,0.2,13,13,code1,1,0.000003,60
2,0.2,13,13,code2,1,0.000002,60
2,0.2,13,14,code1,1,0.000002,60
2,0.2,13,14,code2,1,0.000003,60
2,0.2,13,15,code1,1,0.000003,60
2,0.2,13,15,code2,1,0.000003,60
2,0.2,13,16,code1,1,0.000002,60
2,0.2,13,16,code2,1,0.000002,60
2,0.2,13,17,code1,1,0.000003,60
2,0.2,13,17,code2,1,0.000002,60
2,0.2,14,10,code1,2,0.000002,60
2,0.2,14,10,code2,2,0.000003,60
2,0.2,14,11,code1,2,0.000000,60
2,0.2,14,11,code2,2,0.000002,60
2,0.2,14,12,code1,2,0.000001,60
2,0.2,14,12,code2,2,0.000005,60
2,0.2,14,13,code1,2,0.000001,60
2,0.2,14,13,code2,2,0.000003,60
2,0.2,14,14,code1,2,0.000001,60
2,0.2,14,14,code2,2,0.000003,60
2,0.2,14,15,code1,2,0.000001,60
2,0.2,14,15,code2,2,0.000003,60
2,0.2,14,16,code1,2,0.000001,60
2,0.2,14,16,code2,2,0.000003,60
2,0.2,14,17,code1,2,0.000000,60
2,0.2,14,17,code2,2,0.000003,60
2,0.4,10,10,code1,1,0.000003,60
2,0.4,10,10,code2,1,0.000003,60
2,0.4,10,11,code1,1,0.000003,60
2,0.4,10,11,code2,1,0.000002,60
2,0.4,10,12,code1,1,0.000002,60
2,0.4,10,12,code2,1,0.000002,60
2,0.4,10,13,code1,1,0.000002,60
2,0.4,10,13,code2,1,0.000002,60
2,0.4,10,14,code1,1,0.000003,60
2,0.4,10,14,code2,1,0.000003,60
2,0.4,10,15,code1,1,0.000002,60
2,0.4,10,15,code2,1,0.000002,60
2,0.4,10,16,code1,1,0.000003,60
2,0.4,10,16,code2,1,0.000002,60
2,0.4,10,17,code1,1,0.000002,60
2,0.4,10,17,code2,1,0.000002,60
2,0.4,11,10,code1,1,0.000004,60
2,0.4,11,10,code2,1,0.000002,60
2,0.4,11,11,code1,1,0.000003,60
2,0.4,11,11,code2,1,0.000003,60
2,0.4,11,12,code1,1,0.000002,60
2,0.4,11,12,code2,1,0.000002,60
2,0.4,11,13,code1,1,0.000003,60
2,0.4,11,13,code2,1,0.000002,60
2,0.4,11,14,code1,1,0.000002,60
2,0.4,11,14,code2,1,0.000002,60
2,0.4,11,15,code1,1,0.000002,60
2,0.4,11,15,code2,1,0.000004,60
2,0.4,11,16,code1,1,0.000002,60
2,0.4,11,16,code2,1,0.000003,60
2,0.4,11,17,code1,1,0.000003,60
2,0.4,11,17,code2,1,0.000002,60
2,0.4,12,10,code1,1,0.000002,60
2,0.4,12,10,code2,1,0.000002,60
2,0.4,12,11,code1,1,0.000002,60
2,0.4,12,11,code2,1,0.000003,60
2,0.4,12,12,code1,1,0.000003,60
2,0.4,12,12,code2,1,0.000002,60
2,0.4,12,13,code1,1,0.000002,60
2,0.4,12,13,code2,1,0.000003,60
2,0.4,12,14,code1,1,0.000003,60
2,0.4,12,14,code2,1,0.000003,60
2,0.4,12,15,code1,1,0.000002,60
2,0.4,12,15,code2,1,0.000002,60
2,0.4,12,16,code1,1,0.000003,60
2,0.4,12,16,code2,1,0.000002,60
2,0.4,12,17,code1,1,0.000003,60
2,0.4,12,17,code2,1,0.000002,60
2,0.4,13,10,code1,2,0.000001,60
2,0.4,13,10,code2,2,0.000003,60
2,0.4,13,11,code1,2,0.000001,60
2,0.4,13,11,code2,2,0.000003,60
2,0.4,13,12,code1,2,0.000002,60
2,0.4,13,12,code2,2,0.000003,60
2,0.4,13,13,code1,2,0.000001,60
2,0.4,13,13,code2,2,0.000002,60
2,0.4,13,14,code1,2,0.000001,60
2,0.4,13,14,code2,2,0.000003,60
2,0.4,13,15,code1,2,0.000001,60
2,0.4,13,15,code2,2,0.000003,60
2,0.4,13,16,code1,2,0.000000,60
2,0.4,13,16,code2,2,0.000003,60
2,0.4,13,17,code1,2,0.000001,60
2,0.4,13,17,code2,2,0.000002,60
2,0.4,14,10,code1,2,0.000001,60
2,0.4,14,10,code2,2,0.000003,60
2,0.4,14,11,code1,2,0.000000,60
2,0.4,14,11,code2,2,0.000003,60
2,0.4,14,12,code1,2,0.000001,60
2,0.4,14,12,code2,2,0.000003,60
2,0.4,14,13,code1,2,0.000000,60
2,0.4,14,13,code2,2,0.000002,60
2,0.4,14,14,code1,2,0.000001,60
2,0.4,14,14,code2,2,0.000002,60
2,0.4,14,15,code1,2,0.000001,60
2,0.4,14,15,code2,2,0.000002,60
2,0.4,14,16,code1,2,0.000001,60
2,0.4,14,16,code2,2,0.000003,60
2,0.4,14,17,code1,2,0.000001,60
2,0.4,14,17,code2,2,0.000003,60
2,0.6,10,10,code1,2,0.000000,60
2,0.6,10,10,code2,2,0.000003,60
2,0.6,10,11,code1,2,0.000001,60
2,0.6,10,11,code2,2,0.000003,60
2,0.6,10,12,code1,2,0.000001,60
2,0.6,10,12,code2,2,0.000004,60
2,0.6,10,13,code1,2,0.000001,60
2,0.6,10,13,code2,2,0.000002,60
2,0.6,10,14,code1,2,0.000001,60
2,0.6,10,14,code2,2,0.000003,60
2,0.6,10,15,code1,2,0.000001,60
2,0.6,10,15,code2,2,0.000003,60
2,0.6,10,16,code1,2,0.000001,60
2,0.6,10,16,code2,2,0.000002,60
2,0.6,10,17,code1,2,0.000000,60
2,0.6,10,17,code2,2,0.000003,60
2,0.6,11,10,code1,2,0.000003,60
2,0.6,11,10,code2,2,0.000002,60
2,0.6,11,11,code1,2,0.000001,60
2,0.6,11,11,code2,2,0.000002,60
2,0.6,11,12,code1,2,0.000001,60
2,0.6,11,12,code2,2,0.000002,60
2,0.6,11,13,code1,2,0.000001,60
2,0.6,11,13,code2,2,0.000002,60
2,0.6,11,14,code1,2,0.000001,60
2,0.6,11,14,code2,2,0.000003,60
2,0.6,11,15,code1,2,0.000001,60
2,0.6,11,15,code2,2,0.000005,60
2,0.6,11,16,code1,2,0.000001,60
2,0.6,11,16,code2,2,0.000002,60
2,0.6,11,17,code1,2,0.000001,60
2,0.6,11,17,code2,2,0.000003,60
2,0.6,12,10,code1,2,0.000001,60
2,0.6,12,10,code2,2,0.000002,60
2,0.6,12,11,code1,2,0.000001,60
2,0.6,12,11,code2,2,0.000003,60
2,0.6,12,12,code1,2,0.000001,60
2,0.6,12,12,code2,2,0.000003,60
2,0.6,12,13,code1,2,0.000001,60
2,0.6,12,13,code2,2,0.000004,60
2,0.6,12,14,code1,2,0.000001,60
2,0.6,12,14,code2,2,0.000002,60
2,0.6,12,15,code1,2,0.000001,60
2,0.6,12,15,code2,2,0.000002,60
2,0.6,12,16,code1,2,0.000001,60
2,0.6,12,16,code2,2,0.000004,60
2,0.6,12,17,code1,2,0.000001,60
2,0.6,12,17,code2,2,0.000003,60
2,0.6,13,10,code1,2,0.000001,60
2,0.6,13,10,code2,2,0.000003,60
2,0.6,13,11,code1,2,0.000001,60
2,0.6,13,11,code2,2,0.000003,60
2,0.6,13,12,code1,2,0.000001,60
2,0.6,13,12,code2,2,0.000002,60
2,0.6,13,13,code1,2,0.000001,60
2,0.6,13,13,code2,2,0.000003,60
2,0.6,13,14,code1,2,0.000000,60
2,0.6,13,14,code2,2,0.000003,60
2,0.6,13,15,code1,2,0.000001,60
2,0.6,13,15,code2,2,0.000002,60
2,0.6,13,16,code1,2,0.000001,60
2,0.6,13,16,code2,2,0.000003,60
2,0.6,13,17,code1,2,0.000001,60
2,0.6,13,17,code2,2,0.000003,60
2,0.6,14,10,code1,2,0.000001,60
2,0.6,14,10,code2,2,0.000004,60
2,0.6,14,11,code1,2,0.000002,60
2,0.6,14,11,code2,2,0.000003,60
2,0.6,14,12,code1,2,0.000001,60
2,0.6,14,12,code2,2,0.000003,60
2,0.6,14,13,code1,2,0.000001,60
2,0.6,14,13,code2,2,0.000002,60
2,0.6,14,14,code1,2,0.000001,60
2,0.6,14,14,code2,2,0.000003,60
2,0.6,14,15,code1,2,0.000001,60
2,0.6,14,15,code2,2,0.000003,60
2,0.6,14,16,code1,2,0.000001,60
2,0.6,14,16,code2,2,0.000002,60
2,0.6,14,17,code1,2,0.000001,60
2,0.6,14,17,code2,2,0.000002,60
2,0.8,10,10,code1,2,0.000001,60
2,0.8,10,10,code2,2,0.000002,60
2,0.8,10,11,code1,2,0.000001,60
2,0.8,10,11,code2,2,0.000003,60
2,0.8,10,12,code1,2,0.000001,60
2,0.8,10,12,code2,2,0.000002,60
2,0.8,10,13,code1,2,0.000001,60
2,0.8,10,13,code2,2,0.000002,60
2,0.8,10,14,code1,2,0.000001,60
2,0.8,10,14,code2,2,0.000003,60
2,0.8,10,15,code1,2,0.000001,60
2,0.8,10,15,code2,2,0.000003,60
2,0.8,10,16,code1,2,0.000002,60
2,0.8,10,16,code2,2,0.000003,60
2,0.8,10,17,code1,2,0.000001,60
2,0.8,10,17,code2,2,0.000003,60
2,0.8,11,10,code1,2,0.000000,60
2,0.8,11,10,code2,2,0.000003,60
2,0.8,11,11,code1,2,0.000001,60
2,0.8,11,11,code2,2,0.000003,60
2,0.8,11,12,code1,2,0.000001,60
2,0.8,11,12,code2,2,0.000003,60
2,0.8,11,13,code1,2,0.000001,60
2,0.8,11,13,code2,2,0.000002,60
2,0.8,11,14,code1,2,0.000000,60
2,0.8,11,14,code2,2,0.000002,60
2,0.8,11,15,code1,2,0.000001,60
2,0.8,11,15,code2,2,0.000003,60
2,0.8,11,16,code1,2,0.000000,60
2,0.8,11,16,code2,2,0.000003,60
2,0.8,11,17,code1,2,0.000001,60
2,0.8,11,17,code2,2,0.000002,60
2,0.8,12,10,code1,2,0.000001,60
2,0.8,12,10,code2,2,0.000002,60
2,0.8,12,11,code1,2,0.000001,60
2,0.8,12,11,code2,2,0.000003,60
2,0.8,12,12,code1,2,0.000001,60
2,0.8,12,12,code2,2,0.000003,60
2,0.8,12,13,code1,2,0.000001,60
2,0.8,12,13,code2,2,0.000002,60
2,0.8,12,14,code1,2,0.000001,60
2,0.8,12,14,code2,2,0.000002,60
2,0.8,12,15,code1,2,0.000001,60
2,0.8,12,15,code2,2,0.000002,60
2,0.8,12,16,code1,2,0.000000,60
2,0.8,12,16,code2,2,0.000002,60
2,0.8,12,17,code1,2,0.000001,60
2,0.8,12,17,code2,2,0.000003,60
2,0.8,13,10,code1,2,0.000001,60
2,0.8,13,10,code2,2,0.000003,60
2,0.8,13,11,code1,2,0.000000,60
2,0.8,13,11,code2,2,0.000002,60
2,0.8,13,12,code1,2,0.000001,60
2,0.8,13,12,code2,2,0.000005,60
2,0.8,13,13,code1,2,0.000001,60
2,0.8,13,13,code2,2,0.000004,60
2,0.8,13,14,code1,2,0.000000,60
2,0.8,13,14,code2,2,0.000002,60
2,0.8,13,15,code1,2,0.000001,60
2,0.8,13,15,code2,2,0.000004,60
2,0.8,13,16,code1,2,0.000001,60
2,0.8,13,16,code2,2,0.000003,60
2,0.8,13,17,code1,2,0.000001,60
2,0.8,13,17,code2,2,0.000002,60
2,0.8,14,10,code1,2,0.000000,60
2,0.8,14,10,code2,2,0.000003,60
2,0.8,14,11,code1,2,0.000000,60
2,0.8,14,11,code2,2,0.000002,60
2,0.8,14,12,code1,2,0.000001,60
2,0.8,14,12,code2,2,0.000003,60
2,0.8,14,13,code1,2,0.000000,60
2,0.8,14,13,code2,2,0.000004,60
2,0.8,14,14,code1,2,0.000001,60
2,0.8,14,14,code2,2,0.000003,60
2,0.8,14,15,code1,2,0.000001,60
2,0.8,14,15,code2,2,0.000003,60
2,0.8,14,16,code1,2,0.000000,60
2,0.8,14,16,code2,2,0.000003,60
2,0.8,14,17,code1,2,0.000001,60
2,0.8,14,17,code2,2,0.000002,60
